date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:28	31220/31220	---M--	200	added ('OK')	font/woff	etag:%22647079a0-79f4%22	https://inv.wekita.id/wp-content/uploads/useanyfont/7311HennyPenny-Regular.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/7311HennyPenny-Regular.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:28	10576/10576	---M--	200	added ('OK')	font/woff2	etag:%22647079a7-2950%22	https://inv.wekita.id/wp-content/uploads/useanyfont/658Italiana-Regular.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/658Italiana-Regular.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:29	14760/14760	---M--	200	added ('OK')	font/woff	etag:%22647079a8-39a8%22	https://inv.wekita.id/wp-content/uploads/useanyfont/658Italiana-Regular.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/658Italiana-Regular.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:29	5996/5996	---M--	200	added ('OK')	font/woff2	etag:%22647079ae-176c%22	https://inv.wekita.id/wp-content/uploads/useanyfont/54matrix.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/54matrix.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:30	7456/7456	---M--	200	added ('OK')	font/woff	etag:%22647079af-1d20%22	https://inv.wekita.id/wp-content/uploads/useanyfont/54matrix.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/54matrix.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:30	42624/42624	---M--	200	added ('OK')	font/woff2	etag:%22647079b8-a680%22	https://inv.wekita.id/wp-content/uploads/useanyfont/3442mvboli.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/3442mvboli.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:31	49508/49508	---M--	200	added ('OK')	font/woff	etag:%22647079b9-c164%22	https://inv.wekita.id/wp-content/uploads/useanyfont/3442mvboli.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/3442mvboli.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:32	33192/33192	---M--	200	added ('OK')	font/woff	etag:%22647079c1-81a8%22	https://inv.wekita.id/wp-content/uploads/useanyfont/8561PinyonScript-Regular.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/8561PinyonScript-Regular.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:32	26116/26116	---M--	200	added ('OK')	font/woff2	etag:%22647079c0-6604%22	https://inv.wekita.id/wp-content/uploads/useanyfont/8561PinyonScript-Regular.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/8561PinyonScript-Regular.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:33	27584/27584	---M--	200	added ('OK')	font/woff2	etag:%22647079e3-6bc0%22	https://inv.wekita.id/wp-content/uploads/useanyfont/7120RumRaisin-Regular.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/7120RumRaisin-Regular.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:33	34748/34748	---M--	200	added ('OK')	font/woff	etag:%22647079e4-87bc%22	https://inv.wekita.id/wp-content/uploads/useanyfont/7120RumRaisin-Regular.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/7120RumRaisin-Regular.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:33	73596/73596	---M--	200	added ('OK')	font/woff2	etag:%22647079ec-11f7c%22	https://inv.wekita.id/wp-content/uploads/useanyfont/197Skranji-Regular.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/197Skranji-Regular.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:33	433500/433500	---M--	200	added ('OK')	font/woff2	etag:%22647079d6-69d5c%22	https://inv.wekita.id/wp-content/uploads/useanyfont/3499PoorStory-Regular.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/3499PoorStory-Regular.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:33	98296/98296	---M--	200	added ('OK')	font/woff	etag:%22647079ed-17ff8%22	https://inv.wekita.id/wp-content/uploads/useanyfont/197Skranji-Regular.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/197Skranji-Regular.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:34	17728/17728	---M--	200	added ('OK')	font/woff2	etag:%22647079f3-4540%22	https://inv.wekita.id/wp-content/uploads/useanyfont/7457Sweet-Saturday.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/7457Sweet-Saturday.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
